2018-12-08 12:08:40,528 [myid:] - INFO  [main:QuorumPeerConfig@136] - Reading configuration from: /Users/chengzhenyu/Working/ZK/zookeeper2/bin/../conf/zoo.cfg
2018-12-08 13:58:22,857 [myid:2] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2182:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x20016744e040005, likely client has closed socket
2018-12-08 13:58:22,858 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2182:NIOServerCnxn@1056] - Closed socket connection for client /127.0.0.1:49304 which had sessionid 0x20016744e040005
2018-12-08 13:58:27,826 [myid:2] - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x30016744df70001
2018-12-08 13:58:46,801 [myid:2] - INFO  [SessionTracker:ZooKeeperServer@355] - Expiring session 0x20016744e040005, timeout of 30000ms exceeded
2018-12-08 13:58:46,803 [myid:2] - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x20016744e040005
2018-12-08 14:25:45,516 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2182:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:53763
2018-12-08 14:25:45,518 [myid:2] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2182:ZooKeeperServer@903] - Connection request from old client /127.0.0.1:53763; will be dropped if server is in r-o mode
2018-12-08 14:25:45,518 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2182:ZooKeeperServer@949] - Client attempting to establish new session at /127.0.0.1:53763
2018-12-08 14:25:45,532 [myid:2] - INFO  [CommitProcessor:2:ZooKeeperServer@694] - Established session 0x20016744e040006 with negotiated timeout 30000 for client /127.0.0.1:53763
2018-12-08 14:27:09,836 [myid:2] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2182:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x20016744e040006, likely client has closed socket
2018-12-08 14:27:09,837 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2182:NIOServerCnxn@1056] - Closed socket connection for client /127.0.0.1:53763 which had sessionid 0x20016744e040006
2018-12-08 14:27:23,376 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2182:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:54004
2018-12-08 14:27:23,378 [myid:2] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2182:ZooKeeperServer@903] - Connection request from old client /127.0.0.1:54004; will be dropped if server is in r-o mode
2018-12-08 14:27:23,378 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2182:ZooKeeperServer@949] - Client attempting to establish new session at /127.0.0.1:54004
2018-12-08 14:27:23,393 [myid:2] - INFO  [CommitProcessor:2:ZooKeeperServer@694] - Established session 0x20016744e040007 with negotiated timeout 30000 for client /127.0.0.1:54004
2018-12-08 14:27:36,802 [myid:2] - INFO  [SessionTracker:ZooKeeperServer@355] - Expiring session 0x20016744e040006, timeout of 30000ms exceeded
2018-12-08 14:27:36,802 [myid:2] - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x20016744e040006
2018-12-08 14:28:30,052 [myid:2] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2182:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x20016744e040007, likely client has closed socket
2018-12-08 14:28:30,053 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2182:NIOServerCnxn@1056] - Closed socket connection for client /127.0.0.1:54004 which had sessionid 0x20016744e040007
2018-12-08 14:28:40,642 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2182:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:54203
2018-12-08 14:28:40,644 [myid:2] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2182:ZooKeeperServer@903] - Connection request from old client /127.0.0.1:54203; will be dropped if server is in r-o mode
2018-12-08 14:28:40,644 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2182:ZooKeeperServer@949] - Client attempting to establish new session at /127.0.0.1:54203
2018-12-08 14:28:40,656 [myid:2] - INFO  [CommitProcessor:2:ZooKeeperServer@694] - Established session 0x20016744e040008 with negotiated timeout 30000 for client /127.0.0.1:54203
2018-12-08 14:28:56,806 [myid:2] - INFO  [SessionTracker:ZooKeeperServer@355] - Expiring session 0x20016744e040007, timeout of 30000ms exceeded
